,Mean,Std,Diff1,Diff2,PCAd1,PCAd2,Label,extraNode
57,0.6595969834984172,0.5844287367877085,0.5820117353782165,0.2460215532324564,0.3055688891070861,0.3395764831984507,0,0.2864321608040201
58,0.9130219182548499,0.09012626928678304,0.03433038765846512,0.6489896898079475,0.22362804344018808,0.18546476088852729,0,0.2914572864321608
59,0.7456785802044971,0.23516544772890546,0.07719629835232758,0.5574184685800349,0.2371576464044468,0.20267987570354648,0,0.2964824120603015
60,0.3840051286188653,0.8011768604637667,0.441538221455127,0.2872062767959844,0.15184113330120916,0.17344396623794217,0,0.30150753768844224
61,0.7984953984492454,0.112689897835023,0.04960198228606186,0.6794806835182687,0.1834442919370788,0.1026485059728265,0,0.3065326633165829
62,0.8253609238602985,0.13960455071423888,0.028280753991492612,0.6578941407894212,0.18467997459097374,0.09553419404951613,0,0.31155778894472363
63,0.7363659558036222,0.14880539120788766,0.017165859712216975,0.5978172956147981,0.18303490165383698,0.09301829677693299,0,0.3165829145728643
64,0.95661978284249,0.0208208018656916,0.011904180802000433,0.757649817616258,0.19205725339010032,0.09145914431857596,0,0.32160804020100503
65,0.9709072176798764,0.02551266299867541,0.03855128464885045,0.5737039408206951,0.19123934196953304,0.08758470894131168,0,0.32663316582914576
66,0.8570999429168431,0.2347066517832816,0.21394842657667365,0.13197758029689566,0.30478372714929947,0.3134369314751544,0,0.3316582914572864
67,0.5917417732867283,0.6642491885488729,0.5039336066855227,0.36109329616216507,0.17498228976819294,0.27709234830231655,0,0.33668341708542715
68,0.8815638114576099,0.09298426589718453,0.056048819440999244,0.46198588683585623,0.18897399111405597,0.08743174108734314,0,0.3417085427135678
69,0.8997798056282509,0.07834835410764597,0.02587880203911486,0.7721706805886502,0.19548201386187128,0.10920958432559963,0,0.34673366834170855
70,0.5904543101412302,0.19055466768564341,0.1589875936721176,0.2657410218635123,0.22850708812561996,0.1846852798547694,0,0.35175879396984927
71,0.9036603845200838,0.07662297265961947,0.014545589358237465,0.8387225583654987,0.19034553588462713,0.09152775345137859,0,0.35678391959798994
72,0.6048279533658866,0.5045070495570401,0.32227729105512465,0.1383127589555787,0.1806061187082204,0.26515670965558025,0,0.36180904522613067
73,0.6811876998422626,0.48693974920761646,0.32907104606520465,0.12484351014450697,0.17706777528755277,0.24889185363998026,0,0.36683417085427134
74,0.5570194275254317,0.8422689567258665,0.37612839296493894,0.2510716037243243,0.15730038879234468,0.3182571687373195,0,0.37185929648241206
75,0.7967816543213398,0.13332804437780613,0.030051597515239007,0.009631364581414326,0.1802136435285744,0.08764643070742577,0,0.3768844221105528
76,0.8210740171381208,0.13356468538250263,0.026603060395447044,0.6611082145711289,0.18537526866392803,0.09959763546779342,0,0.38190954773869346
77,0.8484642817872948,0.1115938892962081,0.04195205137015608,0.7026071663320987,0.189279237970696,0.0958137696783167,0,0.3869346733668342
78,0.767204263502659,0.18905797996130283,0.10556051165575338,0.06182762171278932,0.18596863110966688,0.09422160414709323,0,0.3919597989949749
79,0.6724892824503185,0.17914945590631792,0.10672287944139577,0.7907250216333377,0.19049357337014297,0.12496923607738111,0,0.3969849246231156
80,0.6498743693712645,0.5058709050780765,0.2590928906837347,0.23359961574632668,0.09625988133938568,0.2304116483298544,0,0.4020100502512563
81,0.6536949697860966,0.19065648433300936,0.06914643126716011,0.6354988911532627,0.13341235966642317,0.3321856376541037,0,0.40703517587939697
82,0.7488856179508233,0.4048271868059329,0.11538755430429384,0.0615696972130247,0.11879603525892315,0.35376438855123876,0,0.4120603015075377
83,0.5902384235931842,0.3529507074014347,0.16610622514412865,0.07221563004044937,0.17701019790194383,0.3521505546528095,0,0.4170854271356784
84,0.9533663600183194,0.04632287801086545,0.007682475628966914,0.7699260160089644,0.15419200576181935,0.3117305630836637,0,0.4221105527638191
85,0.9473906353682895,0.03392722562212893,0.03640563529779109,0.6423226400299255,0.16560038509282743,0.3131288283548984,0,0.4271356783919598
86,0.8697214809095297,0.2604990337914058,0.2081519458685569,0.10140502225740838,0.17991038338697032,0.3450330757242749,0,0.4321608040201005
87,0.7405511360754263,0.18839918468800124,0.10394577564716749,0.41210776235057806,0.15255562372414797,0.3986342644368371,0,0.4371859296482412
88,0.7760255914059535,0.12361894164068658,0.050294589340350006,0.6218059098395576,0.14409298802593543,0.30302259591618497,0,0.44221105527638194
89,0.9378561446046294,0.023188699810123798,0.0251880144282597,0.6657425739207343,0.1618320166656368,0.32981927225678953,0,0.4472361809045226
90,0.48998044083667713,0.3619783203698764,0.3524700917042606,0.6375602722052627,0.2225511251371535,0.3997031919420263,0,0.45226130653266333
91,0.8848147140966159,0.0981625034329337,0.0254004587881386,0.6748533625619297,0.14734121264863734,0.3223525347804188,0,0.457286432160804
92,0.6047390118330553,0.5591530514087767,0.28687669612101224,0.24521810507042163,0.08405080253968639,0.403704470072246,0,0.4623115577889447
93,0.7859313151277645,0.19570737853649708,0.02431511417696785,0.5916795215189251,0.13051788272342427,0.3051368753470264,0,0.46733668341708545
94,0.3892218422620833,0.7908746982367929,0.6992777021691433,0.38690554288501583,0.12230484164819365,0.29174353172106676,0,0.4723618090452261
95,0.5111795543306228,0.7459360688064871,0.3346049536585779,0.20813376078075999,0.11515313529594888,0.3050785492401647,0,0.47738693467336685
96,0.8533503704423446,0.12526140789075813,0.03461210598753311,0.7387810223202912,0.14556497142438854,0.33677408955875965,0,0.4824120603015075
97,0.8741048016415305,0.08856121806917577,0.04204751493386316,0.6896740074463515,0.15340075654158208,0.310995048835333,0,0.48743718592964824
98,0.5066257046675722,0.7610786900121168,0.4615708897141228,0.2629546646590479,0.3416275448477886,0.6480852839090988,0,0.49246231155778897
99,0.5689878515160445,0.3628603998374855,0.33611143871984944,0.18367467974297497,0.20711495699516183,0.3582878370415445,0,0.49748743718592964
100,0.6142271389722944,0.5396388983100882,0.3753210029561563,0.3123058580528298,0.4313417227218868,0.5339175255853883,0,0.5025125628140703
101,0.6715138727818537,0.43894879513223445,0.45537026818811716,0.21292833071123332,0.4896396062429705,0.4105778818733026,0,0.507537688442211
102,0.8536473179713768,0.07163340985324898,0.08413153495391174,0.6312315753610808,0.3473870905309704,0.3761469222254676,0,0.5125628140703518
103,0.8332114157681475,0.12202289487025932,0.028754655641981233,0.5148628648569418,0.32213634729003204,0.38317883485286114,0,0.5175879396984925
104,0.8470772592640344,0.39592998198424917,0.32731107834644396,0.14942717708207032,0.33710557999101703,0.3906147058657633,0,0.5226130653266332
105,0.9867144739023511,0.00023587369028985593,0.004875083072079529,0.8450919293362122,0.3370744780957048,0.38208409303972957,0,0.5276381909547738
106,0.8057930837600071,0.40755872641319973,0.22168604768324926,0.08753441079047902,0.3224111672627569,0.37567660763025423,0,0.5326633165829145
107,0.8940407366025224,0.07772715772169633,0.08264196747333688,0.8522073911055383,0.343751903587787,0.3916373452823387,0,0.5376884422110553
108,0.7809066221202143,0.14237412848809788,0.0781196295923823,0.4409957335269133,0.3229601453415744,0.4401716981830363,0,0.542713567839196
109,0.7638586234097176,0.3055537404487053,0.25203015545460705,0.1653152550960438,0.3592174333320632,0.3690998295464114,0,0.5477386934673367
110,0.7393977521281806,0.14958467383273735,0.11180797285556104,0.36797520016853186,0.35686138805685974,0.4868171977514284,0,0.5527638190954774
111,0.9180101845734008,0.0397597024277932,0.012151642147197645,0.6976252202278315,0.3272851776216985,0.3714207946532503,0,0.5577889447236181
112,0.9585085700227702,0.04731877846971092,0.014426788266848114,0.743593330727844,0.34604966019414085,0.3870853575640334,0,0.5628140703517588
113,0.697981282220051,0.324836125213589,0.38263808898773166,0.3311926708507559,0.41182671399991255,0.6887191410252029,0,0.5678391959798995
114,0.6226051869851812,0.7263070863371756,0.6407641789259141,0.33219674736202315,0.3898542730577656,0.5039766344352746,0,0.5728643216080402
115,0.8813691680110819,0.04654143050339455,0.023251545957356495,0.8120063540137747,0.341669933971925,0.38958030559818024,0,0.577889447236181
116,0.8770447729949156,0.10266617167231507,0.04047743845725794,0.6600348958876023,0.3341233590277454,0.40525349868137145,0,0.5829145728643216
117,0.8773339530858695,0.08507566654951103,0.030999516480057384,0.6360061567095622,0.3377901457294615,0.41498129019814095,0,0.5879396984924623
118,0.5884298030509671,0.7238624459424766,0.470811448663361,0.32178760394467876,0.2838146727438141,0.3806823291381713,0,0.592964824120603
119,0.721927255250722,0.10843857473986396,0.11233455247891351,0.5726393548177683,0.38142388778181135,0.43185710977869013,0,0.5979899497487438
120,0.7004064796353637,0.21706736820256833,0.1041025175269145,0.08748821451469235,0.3180801773700822,0.3406175767351624,0,0.6030150753768845
121,0.7433572696109249,0.1267232192151069,0.03842319664681026,0.7743303587038278,0.32567173161560226,0.33604869842185664,0,0.6080402010050251
122,0.6406832375827505,0.538710782037562,0.2842325784725516,0.13376785859766316,0.2191377543002308,0.25599677094450035,0,0.6130653266331658
123,0.5348711288285602,0.6264327237743306,0.17235293647052322,0.11457659376080265,0.2966043157327943,0.31506637197949633,0,0.6180904522613065
124,0.95661978284249,0.0208208018656916,0.011904180802000433,0.757649817616258,0.19205725339010032,0.09145914431857596,0,0.6231155778894473
125,0.8780625640521249,0.12031641236558364,0.18034262395340378,0.3298784264782456,0.370638137995572,0.3844834412818376,0,0.628140703517588
126,0.8417328745700933,0.3680946301494755,0.32598166112948873,0.16472217855487717,0.4717115688292826,0.3495846777011114,0,0.6331658291457286
127,0.6628930805916929,0.48681104011813425,0.4156471085311395,0.2191595587371844,0.5096351549483941,0.4740074514540648,0,0.6381909547738693
128,0.7744241059362209,0.1404625541640977,0.07604529466119925,0.5587249621690077,0.326726530768983,0.34699264242608024,0,0.6432160804020101
129,0.8874262656082854,0.07835536334631225,0.0461692901337417,0.3184422415529803,0.3335964422939319,0.31502393115518523,0,0.6482412060301508
130,0.6183284886428118,0.18463222007740163,0.19555002065257537,0.36541986281528743,0.33323952746676083,0.44027647515733026,0,0.6532663316582915
131,0.8812818080627393,0.10718099785095574,0.020849747606979354,0.6291127953187399,0.3208135320098545,0.3267831075678799,0,0.6582914572864321
132,0.7858280397373579,0.10751423683520436,0.020807526241275884,0.6318822978261445,0.31556532787035907,0.33389951190170936,0,0.6633165829145728
133,0.9372118268980406,0.050354293904898983,0.010363560739622274,0.6868441755763546,0.33960003763511654,0.3263327510387598,0,0.6683417085427136
134,0.4789913088032409,0.7817291014848194,0.8506369828207379,0.38504773551528226,0.43774132104823615,0.6714725866125505,0,0.6733668341708543
135,0.4415774552171036,0.8466283497490663,0.5968694478659272,0.3989996216608919,0.32414975143959474,0.7460338522005291,0,0.678391959798995
136,0.7233753873080956,0.5138523148817465,0.30395577101902715,0.14454287640535843,0.23167629580848778,0.28130099394369706,0,0.6834170854271356
137,0.8363608585873511,0.11984972246135214,0.04730180367172194,0.7022437183607513,0.32608719510278456,0.343885190588074,0,0.6884422110552764
138,0.8031349731492349,0.2093000668278743,0.02756744248384808,0.423772791596737,0.3253998086936454,0.33740914078257495,0,0.6934673366834171
139,0.7966839854064738,0.1473513624692517,0.05740440917012664,0.7190592359011155,0.330556660732278,0.36429633760836455,0,0.6984924623115578
140,0.8443908506101799,0.09029298935519722,0.030464906451723527,0.8026745573324354,0.4401290450222785,0.2567006701957529,0,0.7035175879396985
141,0.2917279637641801,0.7751771922822813,0.4313342209300201,0.2630660853153503,0.29118495515194226,0.3031309175093977,0,0.7085427135678392
142,0.7871434840212603,0.0986509491913614,0.04362652035035135,0.8204095940867647,0.441494661902178,0.25038851394883554,0,0.7135678391959799
143,0.29740063176871134,0.9682477544796118,0.7704903656299525,0.4174306464272492,0.3705201527787018,0.43843013700183037,0,0.7185929648241206
144,0.8914848437724645,0.04608470744605375,0.017150721022987633,0.6663410173862108,0.4362336929953872,0.2418347491124242,0,0.7236180904522613
145,0.9254450534398366,0.04220945295211784,0.023030827814071498,0.4680814030468018,0.4385414163801488,0.2442767511024688,0,0.7286432160804021
146,0.8196887136620952,0.3971616264504191,0.4930665453060938,0.2818990163803511,0.5367583537779296,0.5317747720365377,0,0.7336683417085427
147,0.7475464739274444,0.15446840727376152,0.08689861345143758,0.8822273054067846,0.4187942349902825,0.24475406848550438,0,0.7386934673366834
148,0.9511956485899211,0.03592974887948775,0.030721997211959343,0.8892328189265427,0.46609606540747994,0.24556258855703786,0,0.7437185929648241
149,0.8564477141120402,0.1023318283342967,0.02151188590838637,0.7086195236059497,0.4332362598700089,0.23818136488900452,0,0.7487437185929648
150,0.475716092790382,0.32267808941756365,0.4324413309281045,0.44477286761075385,0.4909905175734257,0.571246385547036,0,0.7537688442211056
151,0.809413224902746,0.12720848442066068,0.025376347081524784,0.7693679327361334,0.42547456782107124,0.2518280245262582,0,0.7587939698492463
152,0.7566628571121589,0.21083574994571552,0.031066433498929555,0.7396521787278496,0.414754557850351,0.24866263325678958,0,0.7638190954773869
153,0.822943455404582,0.22139123674309108,0.14955586202840926,0.16920525157631394,0.3713084176862595,0.2855119982340264,0,0.7688442211055276
154,0.07511646625549061,0.9456357790700743,0.8424740662921186,0.4832051797942645,0.3776238228398893,0.4443701337681045,0,0.7738693467336684
155,0.6000970911906149,0.7016888222641241,0.38902400642729135,0.2222011692473075,0.3208372248856316,0.41352740299171803,0,0.7788944723618091
156,0.8649337976536028,0.0744114612665966,0.05220502345407735,0.6997166679826495,0.45743000807790835,0.26371456209945143,0,0.7839195979899498
157,0.9369924122029925,0.0804049412674761,0.027742481401714026,0.6043206636681037,0.4311984415668478,0.2445286554293701,0,0.7889447236180904
158,0.6614944918929622,0.5370102532592178,0.37854148955375105,0.1585778467892675,0.3300914846724859,0.40235301504791793,0,0.7939698492462312
159,0.6995740397643416,0.17158940967042755,0.15773136538334848,0.8671261054420667,0.43458040026717804,0.290668780769376,0,0.7989949748743719
160,0.5765598733769497,0.4683361535258028,0.24726491747643511,0.1887790020457794,0.1463085269777109,0.4131240683564482,0,0.8040201005025126
161,0.7174467147358127,0.21538912489943615,0.060352213467193334,0.6815325112121904,0.12496035549202707,0.4861527490785126,0,0.8090452261306533
162,0.7484315103689808,0.17494927036568914,0.03623247306549353,0.4630424012939838,0.13751293666080353,0.5219230019319872,0,0.8140703517587939
163,0.843279438928224,0.14188143145512755,0.025733466477868228,0.5741022078338669,0.13015831693341615,0.5034815502400801,0,0.8190954773869347
164,0.8881948826837259,0.28983639802062444,0.20470570400586927,0.08691141496250596,0.18920608912756273,0.24112727210690643,0,0.8241206030150754
165,0.9237826324273601,0.03906762306929456,0.015472728858993277,0.6084107431764063,0.1423995333630638,0.5163300434766414,0,0.8291457286432161
166,0.8691918579378347,0.3142952257526842,0.26222574732774695,0.09156858532327004,0.19269755634296434,0.18527902607961055,0,0.8341708542713568
167,0.5395686429196851,0.6521548371920042,0.39226393360670353,0.2499477906630436,0.1707379675697239,0.25524781707262884,0,0.8391959798994975
168,0.8140943137535256,0.1389308575057227,0.05756013235755941,0.530822082579616,0.14389324774662288,0.5804441532722527,0,0.8442211055276382
169,0.8945924029880109,0.05923901479855786,0.022434715626438576,0.8095316594822868,0.13834148700501778,0.5260876854813792,0,0.8492462311557789
170,0.5936027897997299,0.3375392222252434,0.3656885031328884,0.37344998044575817,0.31311715473219925,1.0,0,0.8542713567839196
171,0.8636375791125995,0.06342983433740602,0.0077649644920207124,0.5917703643679175,0.14116462491469875,0.5302668643320818,0,0.8592964824120604
172,0.5995232807669274,0.5243353963052415,0.24644158705028998,0.1385747114694268,0.1283372498061239,0.3134456765109354,0,0.864321608040201
173,0.8958885393439452,0.13031892719714216,0.011617626978181297,0.5814644869677125,0.11005824766749846,0.4971646181658309,0,0.8693467336683417
174,0.7823986129823588,0.23827571737324227,0.11490208709633314,0.03911334722017453,0.12566826037877174,0.4812852456139781,0,0.8743718592964824
175,0.7314973425028539,0.4793476471782406,0.14632817186284422,0.08088877815842613,0.10593049991188958,0.25203390786250446,0,0.8793969849246231
176,0.8034868701455755,0.13563382833305523,0.03412391572058395,0.5133160637927835,0.13076551290262173,0.5250834777119308,0,0.8844221105527639
177,0.8642584471579398,0.09318262425598613,0.042379700943442074,0.7073657782993464,0.14283801802010201,0.5995584301816954,0,0.8894472361809045
178,0.9078011381745903,0.06505305499794949,0.01923329760799044,0.3697863215427294,0.14355898635451023,0.5323154667902937,0,0.8944723618090452
179,0.7569744144180562,0.19232347983542386,0.07661450298026812,0.7938079706475725,0.12067263556053066,0.528972165044831,0,0.8994974874371859
180,0.7079056614416448,0.4235180265779796,0.3701846018057783,0.15743331851253825,0.31499629031879606,0.1386682637431417,0,0.9045226130653267
181,0.6743096615540357,0.2112000725481721,0.07103614427281058,0.6473602748771002,0.3911873621882453,0.016536112838522046,0,0.9095477386934674
182,0.8025423082702627,0.18714236740256085,0.037184754169587796,0.7250543026949234,0.40184974579052457,0.0026705008093446357,0,0.914572864321608
183,0.7756595801992422,0.17102040823225745,0.038046020223535704,0.829688647700038,0.4146648940642301,0.011412518336889067,0,0.9195979899497487
184,0.902882613586157,0.0865829435322121,0.017409746655107385,0.6617399457909061,0.43233514904650244,0.003963910081414161,0,0.9246231155778895
185,0.9321158662478373,0.03820191215483597,0.010487023182661455,0.6615128247672639,0.4532586358817486,0.005862701951483125,0,0.9296482412060302
186,0.8948772809296833,0.09896892331377938,0.03133017718989363,0.5515952304455177,0.4448385879618373,0.007801666021681459,0,0.9346733668341709
187,0.6593687614124077,0.2823011759416137,0.3398946401645633,0.28316523391463166,0.4102647723470075,0.14259880208741213,0,0.9396984924623115
188,0.47912495462119425,0.7333510734977728,0.6170869319537023,0.355460546522562,0.42080626286182665,0.19511664502230583,0,0.9447236180904522
189,0.9014037900023174,0.05183617881327733,0.046385939463177976,0.7214446343116147,0.45393414117223696,0.016111728431481974,0,0.949748743718593
190,0.6542946566678735,0.2556653991129462,0.33714254097112223,0.4146144949620767,0.39716330877207395,0.12294538436354173,0,0.9547738693467337
191,0.8226221757489756,0.09623915212887137,0.021673578156521482,0.7074812477741348,0.4309147527490708,0.00553629401914135,0,0.9597989949748744
192,0.8397419119406138,0.06725965334969576,0.03763845724194532,0.6389859660664375,0.4702822432268957,0.0049974971372170355,0,0.964824120603015
193,0.7495705099712849,0.12002010575447027,0.026479957021157838,0.7477116257573194,0.4301426404446595,0.00015801767075057882,0,0.9698492462311558
194,0.4649346171619373,0.8564291459007374,0.4485539435796944,0.3179810579714816,0.2998332058501924,0.0717917803333776,0,0.9748743718592965
195,0.8619524742453788,0.11471521793931835,0.0216194335296621,0.6920237770892279,0.4061446013303961,0.0,0,0.9798994974874372
196,0.789857499775379,0.14750504992979607,0.05398950924805652,0.6666197702167074,0.40018719275373155,0.012189893037508717,0,0.9849246231155779
197,0.7111076005153855,0.5897034616447556,0.4485223454983475,0.23156455031634876,0.32758137848326013,0.18104864902459225,0,0.9899497487437187
198,0.8622622685464948,0.06803148071962027,0.020105973435237744,0.5963263924928779,0.40920998354090005,0.0005753769948751579,0,0.9949748743718593
199,0.6466038190360661,0.18413623203626478,0.1295924429532996,0.6107000928193239,0.4268897675087007,0.017094838503934607,0,1.0
200,0.9200587880697001,0.022933046772857124,0.03867954144738857,0.9276174167416059,0.861354210651877,0.31312660815767007,1,0.0
201,0.9397389507100374,0.061036661022604986,0.06804703279425967,0.7791198265758295,0.8769732586628599,0.3107049977869464,1,0.005025125628140704
202,0.9315114902567415,0.030846853382647033,0.0280834481821035,1.0,0.8775000786865297,0.3163160723633348,1,0.010050251256281407
203,0.9823171896667372,0.022449643476350336,0.042424528984048866,0.9195313458220131,0.8631957756696085,0.3131892962791371,1,0.01507537688442211
204,0.9985607660218053,0.0022959902545772906,0.008399169213108263,0.787062771546792,0.8747740268470408,0.3111558898173179,1,0.020100502512562814
205,0.3759436377705249,1.0,1.0,0.7427182607429527,0.626821309339031,0.40871610569335465,1,0.02512562814070352
206,0.9318242805521179,0.11821427550400948,0.15127918991573633,0.12335616318748105,0.8638574638670486,0.3131998922663282,1,0.03015075376884422
207,0.8388605948342253,0.10613549985234114,0.18854548416726952,0.896878522357867,0.8616378528997195,0.3117207658137299,1,0.035175879396984924
208,0.538142805964707,0.9621530676253948,0.5303437949933008,0.40341000399048743,0.7398174442813173,0.42652027488833366,1,0.04020100502512563
